date,product_id,total_amt
2021-01-21,6fa956df,806.83
2021-01-21,2abfd465,2538.92
2021-01-21,49a27a8c,910.7
2021-01-21,8ecc4ea7,2557.67
2021-01-21,e736ba5d,1652.38
2021-01-21,1ec17bcb,2314.57
2021-01-21,f4764585,2366.85
2021-01-21,7641224e,3343.53
2021-01-21,21083fe9,4186.93
2021-01-21,4cc344a0,3318.3
2021-01-21,2a2e3796,2185.14
2021-01-21,dc0242cd,2439.55
2021-01-21,367ff926,1521.52
2021-01-21,0f435173,2025.25
2021-01-21,aa2de5b6,2219.85
2021-01-21,528d9cff,1058.5
2021-01-21,4230361c,479.13
2021-01-21,aee81942,3228.22
2021-01-21,c8c71204,1548.71
2021-01-21,e1c6f101,1287.0
2021-01-21,047edd4d,835.09
2021-01-21,e129c4bf,2341.89
2021-01-21,7e701719,3739.5
2021-01-21,a16ef134,3633.86
2021-01-21,f7577ae9,649.06
2021-01-21,2bfe7621,1336.76
2021-01-21,f69f3b4a,388.12
2021-01-21,722aa0d5,455.9
2021-01-21,785c1948,1222.09
2021-01-21,a1e0ce88,639.74
2021-01-21,c720b985,2177.43
2021-01-21,a1193aba,1911.28
2021-01-21,83aa2744,2644.41
2021-01-21,2bcee1f9,1868.64
2021-01-21,d749f7e0,1303.57
2021-01-21,31d08250,2251.5
2021-01-21,d075be3d,464.57
2021-01-21,44b90490,178.7
2021-01-21,e5dd56b9,1620.72
2021-01-21,733f4982,3453.19
2021-01-21,677c489b,2019.32
2021-01-21,4c437167,1631.15
2021-01-21,97c23de4,3624.04
2021-01-21,ebce9a73,604.31
2021-01-21,8ce1c0c5,2034.87
2021-01-21,bfacfbf0,1472.93
2021-01-21,cf48c632,136.57
2021-01-21,55f0281b,544.05
2021-01-21,7dfc933f,1629.07
2021-01-21,31d98a6a,2241.69
2021-01-21,7f247171,1765.39
2021-01-21,09ced772,2035.41
2021-01-21,a3b43849,1721.47
2021-01-21,fa43322a,2529.71
2021-01-21,69d0a9b3,948.74
2021-01-21,14baa982,1325.92
2021-01-21,0cabc07c,3657.02
2021-01-21,5ee3ad1d,1540.65
2021-01-21,61a123f8,584.87
2021-01-21,8ec0400b,1126.06
2021-01-21,a6d13cea,1683.98
2021-01-21,1fbbaa65,444.28
2021-01-21,c8575c03,3350.69
2021-01-21,829c4f6b,2573.36
2021-01-21,8e351335,1474.8
2021-01-21,95f5388c,945.26
2021-01-21,78f0fbc7,3772.22
2021-01-21,dda1674e,2008.18
2021-01-21,5795f5b1,1118.01
2021-01-21,e9777645,679.14
2021-01-21,73ac53dc,990.04
2021-01-21,745365ef,3314.12
2021-01-21,aa86fa16,1303.96
2021-01-21,6af326d8,2048.43
2021-01-21,f8f359db,815.53
2021-01-21,f6580645,1394.62
2021-01-21,b657483d,2875.11
2021-01-21,05065d8d,1046.9
2021-01-21,ee4130cb,425.62
2021-01-21,bc7eaa47,1414.64
2021-01-21,5fa00ef2,1485.47
2021-01-21,df29eacd,693.34
2021-01-21,2795e32e,1731.25
2021-01-21,5182fb4d,1914.11
2021-01-21,077ef06b,3512.99
2021-01-21,6b9a799c,180.82
2021-01-21,17d73797,2456.18
2021-01-21,903d9cff,2431.47
2021-01-21,319ed717,1698.96
2021-01-21,a72fb910,3830.34
2021-01-21,af20bca1,1431.27
2021-01-21,509fce59,1674.45
2021-01-21,8e89ccd1,4293.1
2021-01-21,14ef30b8,1421.96
2021-01-21,2496461c,3203.07
2021-01-21,a637f4f2,1919.85
2021-01-21,335bf47b,662.64
2021-01-21,eac052c5,1343.11
2021-01-21,573b3140,642.27
2021-01-21,f33d73ff,2529.15
2021-01-21,257803a3,2768.82
2021-01-22,8f40b54f,338.83
2021-01-22,e28e301a,2437.86
2021-01-22,438b7061,2081.62
2021-01-22,cff49f0b,1304.23
2021-01-22,51fefc12,470.65
2021-01-22,25889643,166.83
2021-01-22,d6f5a85d,1272.68
2021-01-22,6ce8243f,587.53
2021-01-22,e4aa83b4,2708.49
2021-01-22,ac1d8f46,1266.93
2021-01-22,48f290b8,1167.19
2021-01-22,6b5103d3,2845.44
2021-01-22,f090045a,1804.84
2021-01-22,0b92562a,1023.43
2021-01-22,0fc11b43,3095.87
2021-01-22,7d04626d,1440.97
2021-01-22,6d5c0f3a,184.39
2021-01-22,03ad299e,560.52
2021-01-22,f86e7f85,1853.1
2021-01-22,7c96a8da,3160.36
2021-01-22,77d3ae82,1915.92
2021-01-22,953f024e,1545.68
2021-01-22,d6e3dc6b,1880.14
2021-01-22,60a467f8,972.55
2021-01-22,6f362a61,832.08
2021-01-22,aa4d9791,1265.29
2021-01-22,0ef6cf31,1749.32
2021-01-22,158e30b6,1337.73
2021-01-22,86d58470,263.27
2021-01-22,fdcf3ec5,1718.4
2021-01-22,3674e47c,1830.41
2021-01-22,6fa956df,1148.98
2021-01-22,2abfd465,3251.64
2021-01-22,49a27a8c,971.64
2021-01-22,8ecc4ea7,2292.06
2021-01-22,1ec17bcb,1832.71
2021-01-22,f4764585,2329.48
2021-01-22,7641224e,4367.68
2021-01-22,21083fe9,2931.88
2021-01-22,4cc344a0,3247.16
2021-01-22,2a2e3796,2732.23
2021-01-22,dc0242cd,2463.95
2021-01-22,367ff926,1453.57
2021-01-22,0f435173,2415.08
2021-01-22,aa2de5b6,1616.01
2021-01-22,528d9cff,968.07
2021-01-22,4230361c,412.24
2021-01-22,aee81942,3472.19
2021-01-22,c8c71204,1541.8
2021-01-22,e1c6f101,1327.56
2021-01-22,047edd4d,1050.48
2021-01-22,e129c4bf,1630.33
2021-01-22,7e701719,4680.37
2021-01-22,f7577ae9,484.54
2021-01-22,2bfe7621,1238.98
2021-01-22,f69f3b4a,327.29
2021-01-22,722aa0d5,607.52
2021-01-22,785c1948,1269.85
2021-01-22,a1e0ce88,647.88
2021-01-22,c720b985,2451.99
2021-01-22,a1193aba,2465.16
2021-01-22,83aa2744,2581.79
2021-01-22,2bcee1f9,1660.56
2021-01-22,a4b3ec15,2021.18
2021-01-22,fdc3c68d,1018.82
2021-01-22,31d08250,1961.77
2021-01-22,d075be3d,615.1
2021-01-22,44b90490,167.71
2021-01-22,e5dd56b9,1962.99
2021-01-22,733f4982,3439.21
2021-01-22,677c489b,2136.26
2021-01-22,4c437167,1805.92
2021-01-22,97c23de4,3361.95
2021-01-22,ebce9a73,652.88
2021-01-22,8ce1c0c5,1825.12
2021-01-22,bfacfbf0,1515.43
2021-01-22,cf48c632,259.64
2021-01-22,55f0281b,427.09
2021-01-22,7dfc933f,2466.35
2021-01-22,31d98a6a,1755.63
2021-01-22,7f247171,2418.97
2021-01-22,a3b43849,2108.78
2021-01-22,fa43322a,1860.43
2021-01-22,69d0a9b3,1184.44
2021-01-22,14baa982,1532.92
2021-01-22,0cabc07c,3435.38
2021-01-22,5ee3ad1d,1820.46
2021-01-22,61a123f8,614.53
2021-01-22,89d58076,292.56
